"","k_CCAplus","intercept_CCAplus","k_GScore","intercept_Gscore"
"75875",0.429359,0.0925172,0.312397,1.71095
"75876",0.43486,0.0502326,0.297184,1.70397
"75877",0.451269,0.154318,0.304317,1.74327
"75878",0.461004,0.117028,0.327193,1.72801
"75879",0.470219,0.0270825,0.328428,1.72221
"75880",0.469281,0.014968,0.322022,1.70905
"75881",0.505512,0.00547681,0.321468,1.82608
"75882",0.503949,-0.018294,0.324274,1.82114
"75883",0.508159,-0.00639959,0.34047,1.74634
"75884",0.486928,0.0349255,0.330879,1.74214
"75885",0.419521,-0.00296486,0.330701,1.86326
"75886",0.432166,0.0945929,0.316033,2.06764
"75887",0.42586,0.0945376,0.307853,2.07531
"75888",0.447601,0.0737657,0.317886,1.95495
"75889",0.403542,0.0722454,0.312009,1.80547
"75890",0.365855,-0.046823,0.311774,1.79719
"75891",0.373997,-0.0650086,0.332555,1.86023
"75892",0.383013,-0.11435,0.308853,1.86589
"75893",0.440808,0.0112112,0.309836,1.83186
"75894",0.471489,0.0373502,0.320681,1.93299
"75895",0.465286,-0.0683452,0.315543,1.95455
"75896",0.449252,-0.0233355,0.302967,1.95481
"75897",0.439226,0.054377,0.280957,1.97202
"75898",0.419766,-0.00592226,0.298636,1.95389
"75899",0.379213,-0.211848,0.293189,1.90025
"75900",0.352024,-0.116964,0.310612,1.90141
"75901",0.394247,-0.0468232,0.300723,1.81986
"75902",0.388658,-0.00211832,0.308743,1.78564
"75903",0.40038,0.00238072,0.315958,1.67788
"75904",0.383427,-0.0731596,0.292124,1.7181
"75905",0.389372,-0.0224375,0.294647,1.71623
"75906",0.408797,-0.0535245,0.311626,1.84751
"75907",0.400877,-0.00444406,0.310017,1.71319
"75908",0.355712,0.00460931,0.320386,1.6496
"75909",0.394917,0.0904144,0.312219,1.76595
"75910",0.413281,0.0929924,0.309965,1.76681
"75911",0.457344,0.103321,0.314879,1.73368
"75912",0.438558,-0.114136,0.324309,1.58924
"75913",0.481196,-0.086662,0.330255,1.69345
"75914",0.472731,-0.159613,0.323952,1.71473
"75915",0.410862,-0.0866249,0.30525,1.74022
"75916",0.4296,-0.170137,0.328443,1.76556
"75917",0.410258,-0.0460034,0.320578,1.81292
"75918",0.417937,-0.116444,0.311996,1.59739
"75919",0.365973,-0.0473339,0.309072,1.59959
"75920",0.377217,-0.126985,0.321246,1.63961
"75921",0.435573,-0.126981,0.31692,1.65369
"75922",0.394499,-0.125011,0.323432,1.67145
"75923",0.401612,-0.125909,0.322787,1.73981
"75924",0.392598,-0.049582,0.309099,1.66903
"75925",0.398744,-0.0738689,0.352853,1.66219
"75926",0.350899,-0.0486909,0.324747,1.63194
"75927",0.386811,-0.0697922,0.340247,1.63797
"75928",0.352825,-0.0266547,0.315151,1.56528
"75929",0.369506,-0.132517,0.321681,1.53848
"75930",0.368005,-0.184743,0.34427,1.59879
"75931",0.411721,-0.205182,0.336812,1.67725
"75932",0.358414,-0.0945826,0.341648,1.68213
"75933",0.378717,-0.0984961,0.340575,1.47586
"75934",0.386994,-0.115904,0.306607,1.58125
"75935",0.418684,-0.104723,0.30687,1.65019
"75936",0.388875,-0.18848,0.304144,1.59819
"75937",0.402501,-0.215614,0.305374,1.63498
"75938",0.415675,-0.168748,0.298839,1.72788
"75939",0.414715,-0.141852,0.308677,1.76509
"75940",0.431002,-0.145021,0.309819,1.83205
"75941",0.382484,-0.143879,0.306578,1.78048
"75942",0.426586,-0.145475,0.293725,1.74135
"75943",0.413151,-0.105419,0.289625,1.74808
"75944",0.414704,-0.096443,0.293876,1.75341
"75945",0.453823,-0.0428592,0.294581,1.76732
"75946",0.420204,-0.162546,0.295399,1.77801
"75947",0.390756,-0.103513,0.314184,1.77723
"75948",0.402613,-0.175556,0.305631,1.86263
"75949",0.404493,-0.133585,0.324027,1.73776
"75950",0.409278,-0.167249,0.330815,1.78
"75951",0.408914,-0.185874,0.328897,1.76606
"75952",0.437395,-0.147425,0.298552,1.81304
"75953",0.452697,-0.2083,0.287713,1.73589
"75954",0.389406,-0.251341,0.267446,1.72254
"75955",0.409611,-0.176832,0.303837,1.68969
"75956",0.40462,-0.212451,0.29262,1.66717
"75957",0.369154,-0.228511,0.321988,1.65001
"75958",0.337677,-0.23454,0.300349,1.78333
"75959",0.336677,-0.336679,0.319768,1.66466
"75960",0.340353,-0.0347201,0.321975,1.70012
"75961",0.375314,-0.00827697,0.32629,1.63051
"75962",0.385254,0.031712,0.291537,1.68111
"75963",0.370708,-0.0519404,0.32585,1.72083
"75964",0.385848,-0.0305452,0.3204,1.73791
"75965",0.38308,-0.146751,0.293527,1.90041
"75966",0.360638,-0.103376,0.273312,1.97119
"75967",0.402299,-0.0765327,0.26428,1.92263
"75968",0.410728,-0.0622745,0.27026,1.93563
"75969",0.350236,-0.0785813,0.280155,1.76233
"75970",0.356439,-0.139588,0.275949,1.83245
"75971",0.386037,-0.10626,0.288741,1.79223
"75972",0.398695,-0.106533,0.290353,1.81436
"75973",0.417449,0.126717,0.272057,1.77475
"75974",0.447295,0.116706,0.303203,1.79913
"75975",0.433523,-0.00777607,0.294164,1.82242
"75976",0.429066,0.075693,0.302257,1.69618
"75977",0.509372,0.0832559,0.303158,1.7327
"75978",0.491622,0.0149752,0.300156,1.73454
"75979",0.49136,0.0180926,0.305291,1.77185
"75980",0.464446,0.0348343,0.311708,1.70809
"75981",0.409509,0.106741,0.302275,1.80638
"75982",0.416235,0.0887216,0.285017,1.81315
"75983",0.40766,0.10887,0.276496,1.70846
"75984",0.381292,-0.032107,0.294064,1.81461
"75985",0.377957,0.0156608,0.288357,1.82192
"75986",0.363642,-0.0172138,0.307561,1.83429
"75987",0.377195,-0.0250692,0.295659,1.84671
"75988",0.455781,0.016424,0.296383,1.88877
"75989",0.405241,-0.0458456,0.300423,1.88002
"75990",0.426422,-0.0292132,0.297419,1.78104
"75991",0.403539,-0.0615301,0.312061,1.77639
"75992",0.438628,-0.0735856,0.297753,1.79799
"75993",0.406885,-0.21329,0.297812,1.80997
"75994",0.376819,-0.266776,0.279702,1.86069
"75995",0.32689,-0.256278,0.308399,1.90456
"75996",0.36822,-0.185522,0.287529,1.80192
"75997",0.34697,-0.321022,0.288691,1.82496
"75998",0.35405,-0.140064,0.259545,1.83919
"75999",0.346419,-0.0908005,0.261934,1.9508
"76000",0.366621,-0.092757,0.262164,1.9999
"76001",0.351919,-0.0700392,0.256578,1.86742
"76002",0.367242,-0.0702511,0.271384,1.8438
"76003",0.371949,-0.0636654,0.26771,1.89133
"76004",0.392613,-0.104663,0.26345,1.72991
"76005",0.394014,-0.0124996,0.263143,1.80189
"76006",0.414203,-0.0606852,0.258417,1.7301
"76007",0.411709,0.00277967,0.292314,1.74667
"76008",0.407955,0.062304,0.291927,1.59797
"76009",0.505037,0.068954,0.286244,1.68755
"76010",0.504947,0.0201583,0.287372,1.82718
"76011",0.504522,-0.0828349,0.285141,1.85539
"76012",0.491017,-0.0469975,0.302632,1.73828
"76013",0.477738,-0.0782295,0.293441,1.75133
"76014",0.492673,-0.0366704,0.303938,1.7736
"76015",0.525268,-0.0585745,0.29205,1.75665
"76016",0.497134,0.0658257,0.304833,1.75521
"76017",0.467217,0.0151222,0.314249,1.78008
"76018",0.40216,-0.0363596,0.285717,1.71844
"76019",0.402627,-0.0538853,0.308823,1.7357
"76020",0.427225,-0.128898,0.344622,1.5658
"76021",0.411976,-0.119104,0.315986,1.58882
"76022",0.396753,-0.166209,0.339023,1.62604
"76023",0.4126,-0.0661768,0.313973,1.61874
"76024",0.448494,-0.107775,0.309435,1.6818
"76025",0.441195,-0.189579,0.306332,1.73488
"76026",0.441558,-0.164653,0.290529,1.75348
"76027",0.450703,-0.158402,0.27714,1.76692
"76028",0.443818,-0.149177,0.275717,1.70627
"76029",0.445366,0.0667156,0.276584,1.696
"76030",0.492685,0.0856458,0.273384,1.65998
"76031",0.490938,0.12126,0.301986,1.68149
"76032",0.505106,0.0440984,0.270912,1.78413
"76033",0.506274,0.0577247,0.280601,1.78243
"76034",0.477625,0.00642637,0.274309,1.80542
"76035",0.468219,-0.0539223,0.266832,1.80596
"76036",0.497878,-0.0536243,0.285663,1.81879
"76037",0.482975,-0.116129,0.287997,1.88842
"76038",0.46558,-0.20703,0.287994,1.89248
"76039",0.462968,-0.155355,0.309202,1.85204
"76040",0.444886,-0.225217,0.308795,1.77072
"76041",0.440527,-0.217824,0.313904,1.73198
"76042",0.463118,-0.0820346,0.311504,1.75312
"76043",0.469299,0.0675266,0.294511,1.81925
"76044",0.465938,0.0653018,0.279432,1.83031
"76045",0.462418,0.0469755,0.273738,1.77608
"76046",0.431387,0.0620753,0.272122,1.8581
"76047",0.448385,-0.00956523,0.269082,1.68208
"76048",0.450803,-0.00968426,0.282364,1.67545
"76049",0.428255,0.0409024,0.291251,1.67019
"76050",0.427283,0.0601418,0.287789,1.6917
"76051",0.42404,-0.0587063,0.314247,1.73582
"76052",0.412289,-0.0654108,0.306807,1.89892
"76053",0.411386,-0.0178608,0.289864,1.77236
"76054",0.439321,-0.0462058,0.283149,1.80049
"76055",0.434459,-0.0598593,0.289052,1.84943
"76056",0.429787,-0.0439858,0.30552,1.86699
"76057",0.456914,-0.0571057,0.304852,1.8458
"76058",0.388492,-0.0516382,0.313188,1.77615
"76059",0.464155,-0.090188,0.315062,1.84954
"76060",0.461685,0.048744,0.317719,1.64692
"76061",0.452811,0.0571696,0.320616,1.54419
"76062",0.424462,0.0124988,0.335087,1.54919
"76063",0.428296,-0.0339876,0.378938,1.58352
"76064",0.438006,-0.079393,0.368644,1.48948
"76065",0.470232,-0.0942716,0.370667,1.47149
"76066",0.454792,0.0710837,0.369693,1.50793
"76067",0.490446,-0.0804738,0.384953,1.49957
"76068",0.443323,-0.150219,0.385142,1.56701
"76069",0.43976,-0.15928,0.366316,1.53935
"76070",0.439837,0.000679905,0.368399,1.55888
"76071",0.384198,-0.0593794,0.357993,1.61423
"76072",0.369842,-0.0478136,0.360551,1.64279
"76073",0.383965,-0.0815481,0.315986,1.68858
"76074",0.401962,-0.024933,0.31826,1.55562
"76075",0.386893,-0.00381369,0.325539,1.8421
"76076",0.374142,0.0190112,0.309431,1.82134
"76077",0.41835,0.100464,0.32224,1.84302
"76078",0.473261,-0.00541528,0.302735,1.87529
"76079",0.48183,0.0228965,0.309875,1.86566
"76080",0.479975,0.0205742,0.312449,1.76138
"76081",0.498797,0.0646287,0.314015,1.85691
"76082",0.472454,0.048264,0.314744,1.87398
"76083",0.452185,0.0580198,0.294913,1.80232
"76084",0.435537,-0.0368554,0.298072,1.89045
"76085",0.407925,-0.0554898,0.29589,1.84343
"76086",0.408065,-0.0449302,0.305487,1.92798
"76087",0.412571,-0.183402,0.304149,1.8699
"76088",0.367148,-0.24123,0.287076,1.79838
"76089",0.352606,-0.255045,0.291023,1.79537
"76090",0.363995,-0.320249,0.294206,1.75902
"76091",0.404801,-0.237007,0.297273,1.81091
"76092",0.353172,-0.318043,0.304416,1.86651
"76093",0.409586,-0.173462,0.316297,1.80762
"76094",0.388071,-0.113095,0.323669,1.8005
"76095",0.384596,-0.168036,0.319157,1.68959
"76096",0.392227,-0.150446,0.324401,1.69026
"76097",0.429863,-0.18308,0.323377,1.71357
"76098",0.415728,-0.227309,0.328488,1.65078
"76099",0.382617,-0.291332,0.339864,1.68721
"76100",0.377974,-0.251857,0.347711,1.68567
"76101",0.421461,-0.235143,0.34946,1.67203
"76102",0.438974,-0.109492,0.34908,1.73223
"76103",0.44297,-0.143197,0.34811,1.72238
"76104",0.41858,-0.104693,0.344198,1.71598
"76105",0.426594,-0.110415,0.327171,1.72136
"76106",0.431402,-0.128714,0.313615,1.75436
"76107",0.409626,-0.0870727,0.323437,1.73807
"76108",0.442811,-0.0770673,0.320732,1.71196
"76109",0.47102,-0.127756,0.344227,1.67068
"76110",0.429986,-0.132505,0.335552,1.65006
"76111",0.429793,0.0853689,0.349345,1.72599
"76112",0.417098,0.0807118,0.334085,1.60068
"76113",0.438509,0.0790115,0.326267,1.58979
"76114",0.464221,0.0676672,0.336061,1.62138
"76115",0.447453,0.10827,0.339423,1.61684
"76116",0.416433,-0.101702,0.344578,1.60263
"76117",0.39848,-0.114585,0.33373,1.6883
"76118",0.42309,-0.218768,0.324091,1.71921
"76119",0.450094,-0.225911,0.298983,1.78606
"76120",0.37076,-0.206929,0.293325,1.8351
"76121",0.346689,-0.277156,0.30526,1.7856
"76122",0.354766,-0.286647,0.304849,1.76638
"76123",0.363923,-0.173659,0.302425,1.85312
"76124",0.344764,-0.356051,0.306849,1.82638
"76125",0.341175,-0.331806,0.294228,1.83345
"76126",0.315897,-0.264759,0.29245,1.82428
"76127",0.314582,-0.250623,0.271497,1.85297
"76128",0.311374,-0.258527,0.27061,1.84606
"76129",0.309858,-0.207432,0.272921,1.87992
"76130",0.371805,-0.214434,0.270345,1.96353
"76131",0.396082,-0.147276,0.278866,1.8565
"76132",0.356924,-0.261555,0.292418,1.93735
"76133",0.357505,-0.263251,0.295535,1.83892
"76134",0.38757,-0.0760051,0.324398,1.8036
"76135",0.36817,-0.0699239,0.31021,1.901
"76136",0.361296,-0.0727406,0.297315,1.8778
"76137",0.412415,0.127088,0.297943,1.85648
"76138",0.428905,0.0205336,0.305955,1.76119
"76139",0.465593,0.0955718,0.316213,1.70298
"76140",0.479559,0.0364784,0.338112,1.84449
"76141",0.486848,0.111824,0.315093,1.78105
"76142",0.506566,0.126516,0.30729,1.70712
"76143",0.503064,0.167905,0.33195,1.74566
"76144",0.463107,0.0469233,0.330194,1.76157
"76145",0.439391,0.115595,0.312333,1.71437
"76146",0.385942,-0.00503799,0.307676,1.74153
"76147",0.445059,0.0314503,0.295302,1.78501
"76148",0.430315,-0.0543653,0.306204,1.73767
"76149",0.457717,-0.0478199,0.306535,1.72519
"76150",0.395134,-0.029697,0.30952,1.77754
"76151",0.412366,0.0422679,0.307244,1.78136
"76152",0.48698,0.037962,0.318656,1.73738
"76153",0.476187,-0.0072,0.317969,1.7552
"76154",0.44836,-0.0377651,0.310809,1.78906
"76155",0.463829,0.00775691,0.312574,1.68876
"76156",0.420712,-0.042738,0.314298,1.74486
"76157",0.452745,-0.0915872,0.301056,1.73043
"76158",0.383796,-0.137707,0.286396,1.73515
"76159",0.410117,-0.121174,0.286226,1.65921
"76160",0.368024,-0.109976,0.288424,1.62778
"76161",0.3441,-0.080373,0.298224,1.63183
"76162",0.351404,-0.0230164,0.293363,1.71371
"76163",0.397177,-0.0198753,0.296744,1.61089
"76164",0.408797,-0.0644158,0.306854,1.72445
"76165",0.382132,-0.123252,0.296988,1.74934
"76166",0.382653,-0.138131,0.299071,1.69125
"76167",0.374816,-0.0977005,0.31602,1.63034
"76168",0.40755,-0.0851451,0.318285,1.64232
"76169",0.398504,-0.0938213,0.319795,1.63594
"76170",0.430672,0.0727304,0.345963,1.64291
"76171",0.446474,0.0695195,0.312606,1.58105
"76172",0.438764,0.0427635,0.311533,1.69825
"76173",0.356334,0.00825851,0.294948,1.6565
"76174",0.377551,-0.140504,0.292331,1.76885
"76175",0.379187,-0.138198,0.263221,1.78024
"76176",0.360211,-0.235535,0.276607,1.65426
"76177",0.332745,-0.35054,0.274534,1.6543
"76178",0.351951,-0.152351,0.294259,1.64992
"76179",0.413236,-0.0736794,0.31163,1.66022
"76180",0.400431,-0.142954,0.328865,1.57258
"76181",0.404512,-0.234498,0.307453,1.58033
"76182",0.409845,-0.209363,0.297056,1.59117
"76183",0.363354,-0.19382,0.319264,1.69533
"76184",0.364505,-0.114474,0.318877,1.7142
"76185",0.393045,-0.163247,0.324607,1.56563
"76186",0.381944,-0.118071,0.318285,1.5238
"76187",0.397684,-0.0201608,0.322389,1.52908
"76188",0.421884,-0.175684,0.321458,1.49925
"76189",0.411866,-0.21203,0.316358,1.5306
"76190",0.409354,-0.117582,0.307754,1.6463
"76191",0.444571,-0.0949541,0.300149,1.60499
"76192",0.375521,-0.177735,0.277063,1.6413
"76193",0.424991,-0.226055,0.283044,1.69672
"76194",0.425773,-0.0866871,0.292713,1.77964
"76195",0.461224,-0.031764,0.287326,1.83511
"76196",0.438191,-0.011912,0.292432,1.83188
"76197",0.436587,0.00908006,0.286397,1.80438
"76198",0.455732,-0.00582901,0.278352,1.80565
"76199",0.452015,0.0350983,0.26531,1.87004
"76200",0.395485,-0.00997944,0.296174,1.73075
"76201",0.403777,0.0629331,0.288814,1.78843
"76202",0.412189,0.0114594,0.259898,1.66378
"76203",0.418221,-0.00923758,0.26452,1.65682
"76204",0.422766,-0.107419,0.264161,1.66062
"76205",0.440673,-0.049893,0.265256,1.74289
"76206",0.456674,-0.0416127,0.267453,1.8763
"76207",0.446681,-0.0366351,0.268029,1.85464
"76208",0.442594,-0.0615445,0.283789,1.8053
"76209",0.447964,0.0616985,0.303103,1.76636
"76210",0.435955,-0.0906126,0.285383,1.83367
"76211",0.384847,-0.150027,0.274565,1.84671
"76212",0.387178,-0.119655,0.273442,1.77381
"76213",0.421197,-0.104155,0.279225,1.82213
"76214",0.418298,-0.0757998,0.296988,1.58097
"76215",0.372293,-0.140853,0.325191,1.62412
"76216",0.36872,-0.0674405,0.345608,1.62764
"76217",0.404269,-0.30938,0.337336,1.60824
"76218",0.391261,-0.282227,0.343928,1.59676
"76219",0.370603,-0.182043,0.327016,1.60356
"76220",0.382912,-0.106572,0.323645,1.68968
"76221",0.426903,-0.091489,0.327829,1.61938
"76222",0.371602,-0.175295,0.331188,1.76265
"76223",0.401179,-0.107567,0.329073,1.8028
"76224",0.393824,-0.137259,0.316075,1.62307
"76225",0.392131,0.00218349,0.317586,1.66038
"76226",0.407021,-0.0268492,0.307148,1.72907
"76227",0.444178,0.0667043,0.302553,1.64433
"76228",0.383505,0.0507494,0.358387,1.67123
"76229",0.407144,0.0209498,0.321564,1.73754
"76230",0.437198,0.0385686,0.323204,1.73738
"76231",0.426394,0.0492387,0.314935,1.61808
"76232",0.427669,0.0799454,0.307394,1.66219
"76233",0.412708,0.0988526,0.293467,1.66987
"76234",0.415759,0.132382,0.289538,1.75038
"76235",0.419395,-0.108773,0.284027,1.6782
"76236",0.335232,-0.107826,0.292903,1.68393
"76237",0.340915,-0.168541,0.291555,1.70515
"76238",0.358402,-0.20251,0.290763,1.8166
"76239",0.338424,-0.182667,0.309198,1.81191
"76240",0.377312,-0.220869,0.30813,1.92954
"76241",0.350902,-0.215916,0.303805,1.97279
"76242",0.333166,-0.256217,0.28289,1.90705
"76243",0.358616,-0.223603,0.284427,1.93292
"76244",0.349183,-0.272244,0.295599,1.72125
"76245",0.33877,-0.278646,0.302084,1.65096
"76246",0.402013,-0.153915,0.290147,1.8799
"76247",0.385901,-0.0933002,0.292862,1.92593
"76248",0.370253,-0.144094,0.282052,2.02369
"76249",0.375604,-0.188275,0.283574,2.00298
"76250",0.356667,-0.112967,0.291512,1.95009
"76251",0.416447,0.037737,0.29237,1.7977
"76252",0.421278,0.00968587,0.281979,1.87504
"76253",0.376893,-0.0145963,0.265424,1.91215
"76254",0.441893,0.0494993,0.294874,1.78138
"76255",0.448945,-0.0144999,0.2821,1.71566
"76256",0.434793,-0.00324482,0.300188,1.68316
"76257",0.446271,0.122938,0.293349,1.69042
"76258",0.432368,0.0192019,0.301335,1.674
"76259",0.420261,0.105404,0.300522,1.67988
"76260",0.412708,0.11557,0.310954,1.6373
"76261",0.400781,-0.131597,0.323712,1.59564
"76262",0.399684,-0.0417836,0.331191,1.64499
"76263",0.386931,-0.143102,0.347973,1.68922
"76264",0.375021,-0.166052,0.349993,1.74519
"76265",0.392885,-0.18257,0.353355,1.72446
"76266",0.384452,-0.259675,0.354958,1.63096
"76267",0.352825,-0.240743,0.363238,1.62994
"76268",0.354573,-0.222168,0.369376,1.62981
"76269",0.381308,-0.264131,0.372249,1.53431
"76270",0.352007,-0.143255,0.370576,1.48007
"76271",0.349014,-0.25989,0.375854,1.59983
"76272",0.381037,-0.24087,0.372768,1.51925
"76273",0.36892,-0.224715,0.353195,1.56366
"76274",0.365458,-0.206378,0.340844,1.65627
"76275",0.381311,-0.0315077,0.340815,1.66226
"76276",0.342204,-0.0886198,0.352586,1.68818
"76277",0.355972,-0.167107,0.330794,1.6635
"76278",0.328364,-0.113546,0.331347,1.61151
"76279",0.331521,-0.0953906,0.327347,1.65363
"76280",0.332206,-0.133503,0.346031,1.59622
"76281",0.326844,-0.108652,0.358645,1.86644
"76282",0.326849,-0.0316381,0.329501,1.65115
"76283",0.373337,0.065623,0.327112,1.80398
"76284",0.414762,0.0286142,0.312824,1.79441
"76285",0.410779,-0.0218475,0.307866,1.74767
"76286",0.405342,0.0115955,0.32481,1.66369
"76287",0.492358,0.0941702,0.320775,1.61024
"76288",0.510686,0.0789905,0.346617,1.66117
"76289",0.499273,0.00153845,0.339086,1.65183
"76290",0.506584,-0.0780964,0.327591,1.62238
"76291",0.502003,0.0647435,0.330938,1.84651
"76292",0.50696,0.126184,0.310631,1.68171
"76293",0.55582,0.125038,0.288757,1.77509
"76294",0.570821,0.169348,0.295255,1.7538
"76295",0.558363,0.137826,0.301529,1.70609
"76296",0.537351,0.117098,0.303244,1.71482
"76297",0.51192,0.0439944,0.298938,1.76895
"76298",0.478977,0.109368,0.294799,1.77588
"76299",0.447675,0.0829669,0.298441,1.84378
"76300",0.451036,0.0498561,0.294143,1.78104
"76301",0.481897,0.0922146,0.29416,1.84721
"76302",0.477947,0.0791292,0.312102,1.82441
"76303",0.448919,-0.0769361,0.308572,1.77776
"76304",0.434116,-0.121112,0.299102,1.83189
"76305",0.433974,-0.0658413,0.30147,1.90417
"76306",0.382761,-0.0196205,0.281149,1.90895
"76307",0.385814,-0.053355,0.281837,1.83804
"76308",0.397958,0.0509771,0.290648,1.63468
"76309",0.406511,-0.0639665,0.307299,1.66632
"76310",0.400884,-0.0407224,0.30286,1.53226
"76311",0.408153,-0.118682,0.30935,1.88332
"76312",0.33932,-0.136879,0.308321,1.81267
"76313",0.342907,-0.206204,0.310612,1.79448
"76314",0.350129,-0.225411,0.320853,1.76091
"76315",0.344703,-0.199832,0.34649,1.72676
"76316",0.363569,-0.169837,0.33649,1.69582
"76317",0.34408,-0.156428,0.336977,1.69456
"76318",0.35827,-0.156816,0.337575,1.70147
"76319",0.363691,-0.0968154,0.32434,1.80691
"76320",0.376286,-0.0660088,0.288007,1.87106
"76321",0.433978,-0.0808001,0.285063,1.81706
"76322",0.373286,-0.00915509,0.289573,1.71557
"76323",0.335763,-0.111383,0.297419,1.78429
"76324",0.411208,-0.0795616,0.299795,1.80092
"76325",0.375066,-0.109194,0.298523,1.76846
"76326",0.374815,-0.0933982,0.298545,1.79108
"76327",0.327541,-0.162781,0.293229,1.88708
"76328",0.34552,0.0360496,0.297107,1.83838
"76329",0.347214,-0.0135601,0.295541,1.84387
"76330",0.393877,0.0278746,0.295213,1.89983
"76331",0.4395,0.105571,0.304946,1.89787
"76332",0.439419,0.178927,0.300012,1.86071
"76333",0.477279,0.118963,0.305303,1.75898
"76334",0.47885,0.0978306,0.304465,1.74674
"76335",0.511034,0.0758324,0.306797,1.80635
"76336",0.430135,0.0860994,0.309345,1.85055
"76337",0.455731,0.0951233,0.308873,1.85876
"76338",0.448415,-0.0877792,0.312523,1.81591
"76339",0.452473,-0.0686525,0.288604,1.84963
"76340",0.418489,-0.0308663,0.309193,1.74601
"76341",0.476532,0.0730194,0.315578,1.71969
"76342",0.485644,0.0476079,0.28861,1.90969
"76343",0.479522,0.0105656,0.283228,1.89049
"76344",0.437755,-0.000347829,0.283161,1.82679
"76345",0.40434,-0.0644294,0.317046,1.79016
"76346",0.396359,-0.0949997,0.32405,1.66715
"76347",0.391858,-0.104852,0.29051,1.83389
"76348",0.448532,-0.0561677,0.303674,1.87098
"76349",0.410912,0.0094939,0.300571,1.79559
"76350",0.416048,0.097631,0.291467,1.78266
"76351",0.439361,0.198027,0.318865,1.71833
"76352",0.438203,0.267691,0.311186,1.74575
"76353",0.457253,0.23691,0.29318,1.81976
"76354",0.458255,0.098856,0.299893,1.79028
"76355",0.51838,0.123497,0.301951,1.80173
"76356",0.50178,0.12,0.294116,1.85035
"76357",0.452986,0.24541,0.284247,1.82234
"76358",0.459712,0.189801,0.278652,1.88783
"76359",0.443633,0.248932,0.298095,1.7566
"76360",0.558734,0.226974,0.288997,1.79629
"76361",0.490855,0.198809,0.270478,1.832
"76362",0.514648,0.142392,0.270369,1.6397
"76363",0.513502,0.173885,0.257319,1.65286
"76364",0.417535,0.0336023,0.268555,1.63094
"76365",0.401867,0.0603946,0.280387,1.83837
"76366",0.400421,0.0485606,0.265076,1.80644
"76367",0.40054,0.0529764,0.261567,1.91702
"76368",0.395868,0.0614291,0.28738,1.83881
"76369",0.44118,0.0602399,0.287316,1.77729
"76370",0.405259,0.100089,0.278964,1.79167
"76371",0.405624,0.00444821,0.274071,1.7781
"76372",0.409806,-0.00452206,0.276065,1.69835
"76373",0.472164,-0.0438064,0.276427,1.65923
"76374",0.428568,-0.10901,0.280326,1.76285
"76375",0.409936,-0.160346,0.27791,1.727
"76376",0.381219,-0.109433,0.277773,1.86667
"76377",0.353354,-0.0995929,0.263076,1.79929
"76378",0.342269,0.0248053,0.262523,1.83534
"76379",0.470512,0.122382,0.272671,1.92718
"76380",0.458971,0.113153,0.261731,1.91425
"76381",0.442548,0.0796755,0.257509,1.90388
"76382",0.420477,0.0576847,0.266628,1.76406
"76383",0.431293,0.000180969,0.279203,1.82725
"76384",0.43272,-0.0224292,0.28955,1.83364
"76385",0.439145,-0.0276213,0.285778,1.80124
"76386",0.450062,-0.0106649,0.291175,1.90795
"76387",0.472233,-0.00806441,0.292808,1.90129
"76388",0.496722,-0.00149209,0.298983,1.89083
"76389",0.463675,0.0915176,0.289723,1.77383
"76390",0.481893,0.00404278,0.291004,1.75181
"76391",0.473489,-0.000807978,0.291985,1.94843
"76392",0.473086,0.014092,0.293335,1.89051
"76393",0.470306,0.0717614,0.286805,1.84281
"76394",0.402761,0.0542618,0.290867,1.73861
"76395",0.41834,0.0590158,0.304644,1.873
"76396",0.419638,0.0875177,0.285911,1.89421
"76397",0.456855,0.0169698,0.278454,1.89693
"76398",0.41346,-0.0379555,0.293976,1.86511
"76399",0.478918,0.0907668,0.294846,1.90249
"76400",0.452087,-0.0204206,0.312737,1.92572
"76401",0.382635,0.0194,0.312422,1.66097
"76402",0.344544,-0.0466715,0.286589,1.75783
"76403",0.392922,0.0520194,0.321528,1.72343
"76404",0.408577,0.0481366,0.306205,1.65454
"76405",0.404414,-0.0263603,0.319756,1.58467
"76406",0.398225,-0.0131666,0.31683,1.6122
"76407",0.418576,0.0353064,0.351749,1.62758
"76408",0.415142,0.0314862,0.340469,1.59721
"76409",0.436229,0.0499434,0.330039,1.58612
"76410",0.435409,-0.204198,0.331902,1.63499
"76411",0.358273,-0.166207,0.329222,1.76562
"76412",0.338733,-0.190737,0.326967,1.68016
"76413",0.361097,-0.180005,0.334257,1.57027
"76414",0.370678,-0.013841,0.310895,1.63934
"76415",0.424632,0.0428141,0.314182,1.68057
"76416",0.452085,0.0331881,0.323579,1.69193
"76417",0.440833,0.0295138,0.349254,1.64468
"76418",0.440287,0.0407836,0.362445,1.65521
"76419",0.432706,-0.010635,0.346221,1.64224
"76420",0.467573,-0.0692947,0.341222,1.76279
"76421",0.46635,-0.0724668,0.345456,1.68114
"76422",0.400948,-0.0455146,0.346589,1.66853
"76423",0.478146,-0.01177,0.330139,1.7064
"76424",0.470868,0.0642842,0.324917,1.71585
"76425",0.510299,0.207205,0.308094,1.71166
"76426",0.564612,0.226318,0.302523,1.76549
"76427",0.470858,0.269443,0.311399,1.87042
"76428",0.465298,0.134834,0.32671,1.81947
"76429",0.511721,0.0686143,0.321728,1.76825
